D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_26_017.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_26_017.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_26_017.jpg,0,1,0,30.19017
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_26_085.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_26_085.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_26_085.jpg,0.15,1,0,30.18556
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_26_152.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_26_152.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_26_152.jpg,0,1,0,30.19058
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_26_220.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_26_220.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_26_220.jpg,0,1,0,30.18935
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_26_287.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_26_287.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_26_287.jpg,0,1,0,30.19104
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_26_362.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_26_362.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_26_362.jpg,0,1,0,30.19039
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_26_436.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_26_436.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_26_436.jpg,0,1,0,30.19111
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_26_510.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_26_510.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_26_510.jpg,0,1,0,30.19079
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_26_583.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_26_583.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_26_583.jpg,0,1,0,30.19036
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_26_655.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_26_655.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_26_655.jpg,0,1,0,30.19029
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_26_727.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_26_727.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_26_727.jpg,0,1,0,30.19029
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_26_795.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_26_795.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_26_795.jpg,0,1,0,30.19029
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_26_870.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_26_870.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_26_870.jpg,0,1,0,30.19027
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_26_944.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_26_944.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_26_944.jpg,0,1,0,30.19029
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_27_018.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_27_018.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_27_018.jpg,0,1,0,30.19034
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_27_092.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_27_092.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_27_092.jpg,-0.2,1,0,30.17948
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_27_160.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_27_160.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_27_160.jpg,0,1,0,30.18839
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_27_230.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_27_230.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_27_230.jpg,0,1,0,30.19059
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_27_297.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_27_297.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_27_297.jpg,0,1,0,30.19122
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_27_366.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_27_366.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_27_366.jpg,-0.15,1,0,30.18369
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_27_434.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_27_434.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_27_434.jpg,0,1,0,30.18683
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_27_504.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_27_504.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_27_504.jpg,0,1,0,30.1908
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_27_572.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_27_572.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_27_572.jpg,0,1,0,30.19028
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_27_641.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_27_641.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_27_641.jpg,0,1,0,30.1902
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_27_711.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_27_711.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_27_711.jpg,-0.1,1,0,30.18808
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_27_781.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_27_781.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_27_781.jpg,-0.3,1,0,30.16984
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_27_852.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_27_852.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_27_852.jpg,0,1,0,30.18889
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_27_920.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_27_920.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_27_920.jpg,0,1,0,30.19015
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_27_990.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_27_990.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_27_990.jpg,-0.15,1,0,30.18606
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_28_061.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_28_061.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_28_061.jpg,0,1,0,30.19054
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_28_129.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_28_129.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_28_129.jpg,0,1,0,30.18991
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_28_198.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_28_198.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_28_198.jpg,0,1,0,30.19023
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_28_267.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_28_267.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_28_267.jpg,-0.2,1,0,30.18127
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_28_335.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_28_335.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_28_335.jpg,0,1,0,30.18503
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_28_406.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_28_406.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_28_406.jpg,0,1,0,30.1898
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_28_475.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_28_475.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_28_475.jpg,-0.15,1,0,30.18677
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_28_544.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_28_544.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_28_544.jpg,0,1,0,30.18542
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_28_613.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_28_613.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_28_613.jpg,0,1,0,30.18969
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_28_681.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_28_681.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_28_681.jpg,-0.1,1,0,30.18937
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_28_754.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_28_754.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_28_754.jpg,-0.25,1,0,30.17757
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_28_822.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_28_822.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_28_822.jpg,0,1,0,30.18911
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_28_896.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_28_896.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_28_896.jpg,0,1,0,30.19001
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_28_970.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_28_970.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_28_970.jpg,-0.15,1,0,30.18618
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_29_037.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_29_037.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_29_037.jpg,-0.3,1,0,30.17206
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_29_104.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_29_104.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_29_104.jpg,0,1,0,30.18
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_29_171.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_29_171.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_29_171.jpg,0,1,0,30.18828
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_29_241.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_29_241.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_29_241.jpg,-0.05,1,0,30.19018
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_29_310.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_29_310.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_29_310.jpg,0,1,0,30.1895
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_29_381.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_29_381.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_29_381.jpg,0,1,0,30.19019
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_29_449.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_29_449.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_29_449.jpg,0,1,0,30.19029
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_29_518.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_29_518.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_29_518.jpg,-0.1,1,0,30.18832
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_29_594.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_29_594.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_29_594.jpg,-0.3,1,0,30.16997
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_29_665.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_29_665.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_29_665.jpg,-0.5000001,1,0,30.14594
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_29_738.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_29_738.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_29_738.jpg,0,1,0,30.18558
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_29_810.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_29_810.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_29_810.jpg,0,1,0,30.18946
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_29_883.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_29_883.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_29_883.jpg,0,1,0,30.19018
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_29_954.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_29_954.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_29_954.jpg,0,1,0,30.19027
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_30_026.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_30_026.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_30_026.jpg,-0.05,1,0,30.18989
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_30_096.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_30_096.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_30_096.jpg,-0.2,1,0,30.18065
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_30_171.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_30_171.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_30_171.jpg,-0.4,1,0,30.15809
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_30_242.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_30_242.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_30_242.jpg,0,1,0,30.18577
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_30_314.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_30_314.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_30_314.jpg,0,1,0,30.18839
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_30_384.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_30_384.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_30_384.jpg,0,1,0,30.18996
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_30_454.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_30_454.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_30_454.jpg,0,1,0,30.1902
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_30_524.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_30_524.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_30_524.jpg,0,1,0,30.19029
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_30_595.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_30_595.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_30_595.jpg,-0.05,1,0,30.18989
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_30_667.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_30_667.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_30_667.jpg,0,1,0,30.1876
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_30_737.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_30_737.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_30_737.jpg,0,1,0,30.19028
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_30_807.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_30_807.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_30_807.jpg,0,1,0,30.19033
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_30_877.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_30_877.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_30_877.jpg,-0.1,1,0,30.18823
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_30_948.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_30_948.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_30_948.jpg,-0.3,1,0,30.17028
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_31_016.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_31_016.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_31_016.jpg,-0.45,1,0,30.15202
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_31_084.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_31_084.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_31_084.jpg,0,1,0,30.18335
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_31_158.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_31_158.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_31_158.jpg,0,1,0,30.18748
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_31_229.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_31_229.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_31_229.jpg,0,1,0,30.18983
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_31_299.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_31_299.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_31_299.jpg,-0.1,1,0,30.18934
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_31_367.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_31_367.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_31_367.jpg,-0.25,1,0,30.17737
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_31_438.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_31_438.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_31_438.jpg,-0.4,1,0,30.15969
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_31_510.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_31_510.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_31_510.jpg,0,1,0,30.18542
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_31_581.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_31_581.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_31_581.jpg,0,1,0,30.18942
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_31_649.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_31_649.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_31_649.jpg,0,1,0,30.18989
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_31_721.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_31_721.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_31_721.jpg,0,1,0,30.19027
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_31_795.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_31_795.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_31_795.jpg,0,1,0,30.19054
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_31_867.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_31_867.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_31_867.jpg,0,1,0,30.19034
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_31_935.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_31_935.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_31_935.jpg,-0.1,1,0,30.18792
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_32_010.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_32_010.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_32_010.jpg,-0.3,1,0,30.16954
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_32_077.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_32_077.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_32_077.jpg,0,1,0,30.18153
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_32_145.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_32_145.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_32_145.jpg,0,1,0,30.18926
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_32_213.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_32_213.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_32_213.jpg,0,1,0,30.19005
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_32_288.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_32_288.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_32_288.jpg,-0.1,1,0,30.18908
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_32_357.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_32_357.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_32_357.jpg,-0.25,1,0,30.17674
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_32_427.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_32_427.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_32_427.jpg,0,1,0,30.18892
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_32_496.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_32_496.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_32_496.jpg,0,1,0,30.18971
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_32_566.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_32_566.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_32_566.jpg,0,1,0,30.19026
D:\Programming Projects\Self-Driving_Project\IMG\center_2021_08_05_15_08_32_633.jpg,D:\Programming Projects\Self-Driving_Project\IMG\left_2021_08_05_15_08_32_633.jpg,D:\Programming Projects\Self-Driving_Project\IMG\right_2021_08_05_15_08_32_633.jpg,0,1,0,30.19026
